id,vendor_part_number,style_code,product_size_description,qty,override_qty,reset_qty,cost,meg_cost,mes_cost,2ht_cost,turbine_sku
,MVQSLS00,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Silver_M
,MVQSLS00,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Silver_S
,MVQSLS00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Silver_XL
,MVQSLY00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Yellow_2XL
,MVQSLY00,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Yellow_3XL
,MVQSLY00,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Yellow_L
,MVQSLY00,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Yellow_M
,MVQSLY00,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Yellow_S
,MVQSLY00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Yellow_XL
,MVQSM900,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Coral_2XL
,MVQSM900,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Coral_3XL
,MVQSM900,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Coral_L
,MVQSM900,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Coral_M
,MVQSM900,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Coral_S
,MVQSM900,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Coral_XL
,MVQSM500,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_2XL
,MVQSM500,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_3XL
,MVQSM500,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Light_Blue_L
,MVQSM500,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Light_Blue_M
,MVQSM500,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Light_Blue_S
,MVQSM500,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_XL
,MVQSMZ00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Mint_2XL
,MVQSMZ00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Mint_3XL
,MVQSMZ00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Mint_L
,MVQSMZ00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Mint_M
,MVQSMZ00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Mint_S
,MVQSMZ00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Mint_XL
,MVQSMS00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Silver_2XL
,MVQSMS00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Silver_3XL
,MVQSMS00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Silver_L
,MVQSMS00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Silver_M
,MVQSMS00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Silver_S
,MVQSMS00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Silver_XL
,MVQSMY00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Yellow_2XL
,MVQSMY00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Yellow_3XL
,MVQSMY00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Yellow_L
,MVQSMY00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Yellow_M
,MVQSMY00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Yellow_S
,MVQSMY00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Yellow_XL
,MVQSN900,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Coral_2XL
,MVQSN900,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Coral_3XL
,MVQSN900,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Coral_L
,MVQSN900,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Coral_M
,MVQSN900,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Coral_S
,MVQSN900,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Coral_XL
,MVQSN500,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_2XL
,MVQSN500,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_3XL
,MVQSN500,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Light_Blue_L
,MVQSN500,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Light_Blue_M
,MVQSN500,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Light_Blue_S
,MVQSN500,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_XL
,MVQSNZ00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Mint_2XL
,MVQSNZ00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Mint_3XL
,MVQSNZ00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Mint_L
,MVQSNZ00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Mint_M
,MVQSNZ00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Mint_S
,MVQSNZ00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Mint_XL
,MVQSNS00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Silver_2XL
,MVQSNS00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Silver_3XL
,MVQSNS00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Silver_L
,MVQSNS00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Silver_M
,MVQSNS00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Silver_S
,MVQSNS00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Silver_XL
,MVQSNY00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Yellow_2XL
,MVQSNY00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Yellow_3XL
,MVQSNY00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Yellow_L
,MVQSNY00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Yellow_M
,MVQSNY00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Yellow_S
,MVQSNY00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Yellow_XL
,MSQVJB00,VJG3-FTG,XXL,41,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_2XL
,MSQVJB00,VJG3-FTG,L,54,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_L
,MSQVJB00,VJG3-FTG,M,76,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_M
,MSQVJB00,VJG3-FTG,S,56,0,5,34,0,0,37,MSQVJBG3-FTG_BLACK_S
,MSQVJB00,VJG3-FTG,XL,58,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_XL
,MSQVJC00,VJG3-FTG,XXL,30,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_2XL
,MSQVJC00,VJG3-FTG,L,54,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_L
,MSQVJC00,VJG3-FTG,M,39,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_M
,MSQVJC00,VJG3-FTG,S,27,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_S
,MSQVJC00,VJG3-FTG,XL,67,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_XL
,MSQVJN00,VJG3-FTG,XXL,46,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_2XL
,MSQVJN00,VJG3-FTG,L,65,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_L
,MSQVJN00,VJG3-FTG,M,38,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_M
,MSQVJN00,VJG3-FTG,S,37,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_S
,MSQVJN00,VJG3-FTG,XL,71,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_XL
,MSQVJR00,VJG3-FTG,XXL,31,0,2,34,0,0,37,MSQVJRG3-FTG_RED_2XL
,MSQVJR00,VJG3-FTG,L,49,0,2,34,0,0,37,MSQVJRG3-FTG_RED_L
,MSQVJR00,VJG3-FTG,M,18,0,2,34,0,0,37,MSQVJRG3-FTG_RED_M
,MSQVJR00,VJG3-FTG,S,17,0,2,34,0,0,37,MSQVJRG3-FTG_RED_S
,MSQVJR00,VJG3-FTG,XL,56,0,2,34,0,0,37,MSQVJRG3-FTG_RED_XL
,WSQBCW00,6400-FTG,S,76,6,0,9,0,0,0,6400-FTG_WHITE_S
,WSQBCW00,6400-FTG,M,213,6,0,9,0,0,0,6400-FTG_WHITE_M
,WSQBCW00,6400-FTG,L,73,6,0,9,0,0,0,6400-FTG_WHITE_L
,WSQBCW00,6400-FTG,XL,103,6,0,9,0,0,0,6400-FTG_WHITE_XL
,WSQBCW00,6400-FTG,XXL,51,6,0,10.59,0,0,0,6400-FTG_WHITE_2XL
,WSQBRC00,6400-FTG,S,21,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_S
,WSQBRC00,6400-FTG,M,28,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_M
,WSQBRC00,6400-FTG,L,25,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_L
,WSQBRC00,6400-FTG,XL,25,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_XL
,WSQBRC00,6400-FTG,XXL,22,0,5,10.59,0,0,0,6400-FTG_ATHLETIC_HEATHER_2XL
,WSQBCB00,6400-FTG,S,18,0,5,9,0,0,0,6400-FTG_BLACK_S
,WSQBCB00,6400-FTG,M,9,0,5,9,0,0,0,6400-FTG_BLACK_M
,WSQBCB00,6400-FTG,L,26,0,5,9,0,0,0,6400-FTG_BLACK_L
,WSQBCB00,6400-FTG,XL,26,0,5,9,0,0,0,6400-FTG_BLACK_XL
,WSQBCB00,6400-FTG,XXL,7,0,5,10.59,0,0,0,6400-FTG_BLACK_2XL
,WSQBCN00,6400-FTG,S,22,0,5,9,0,0,0,6400-FTG_NAVY_S
,WSQBCN00,6400-FTG,M,0,0,5,9,0,0,0,6400-FTG_NAVY_M
,WSQBCN00,6400-FTG,L,0,0,5,9,0,0,0,6400-FTG_NAVY_L
,WSQBCN00,6400-FTG,XL,13,0,5,9,0,0,0,6400-FTG_NAVY_XL
,WSQBCN00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_NAVY_2XL
,WSQBCR00,6400-FTG,S,6,6,0,9,0,0,0,6400-FTG_RED_S
,WSQBCR00,6400-FTG,M,6,6,0,9,0,0,0,6400-FTG_RED_M
,WSQBCR00,6400-FTG,L,6,6,0,9,0,0,0,6400-FTG_RED_L
,WSQBCR00,6400-FTG,XL,6,6,0,9,0,0,0,6400-FTG_RED_XL
,WSQBCR00,6400-FTG,XXL,18,6,0,10.59,0,0,0,6400-FTG_RED_2XL
,WSQBCA00,6400-FTG,S,22,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_S
,WSQBCA00,6400-FTG,M,6,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_M
,WSQBCA00,6400-FTG,L,15,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_L
,WSQBCA00,6400-FTG,XL,6,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_XL
,WSQBCA00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_TRUE_ROYAL_2XL
,WSQBCP00,6400-FTG,S,11,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_S
,WSQBCP00,6400-FTG,M,11,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_M
,WSQBCP00,6400-FTG,L,6,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_L
,WSQBCP00,6400-FTG,XL,9,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_XL
,WSQBCP00,6400-FTG,XXL,12,0,5,10.59,0,0,0,6400-FTG_TEAM_PURPLE_2XL
,WSQBCF00,6400-FTG,S,11,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_S
,WSQBCF00,6400-FTG,M,0,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_M
,WSQBCF00,6400-FTG,L,0,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_L
,WSQBCF00,6400-FTG,XL,6,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_XL
,WSQBCF00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_MILITARY_GREEN_2XL
,WSQBCK00,6400-FTG,S,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_S
,WSQBCK00,6400-FTG,M,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_M
,WSQBCK00,6400-FTG,L,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_L
,WSQBCK00,6400-FTG,XL,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_XL
,WSQBCK00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_KELLY_GREEN_2XL
,WSQBVW00,6405-FTG,S,12,0,5,10,0,0,0,6405-FTG_WHITE_S
,WSQBVW00,6405-FTG,M,13,0,5,10,0,0,0,6405-FTG_WHITE_M
,WSQBVW00,6405-FTG,L,14,0,5,10,0,0,0,6405-FTG_WHITE_L
,WSQBVW00,6405-FTG,XL,14,0,5,10,0,0,0,6405-FTG_WHITE_XL
,WSQBVW00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_WHITE_2XL
,WSQBXC00,6405-FTG,S,0,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_S
,WSQBXC00,6405-FTG,M,26,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_M
,WSQBXC00,6405-FTG,L,0,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_L
,WSQBXC00,6405-FTG,XL,17,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_XL
,WSQBXC00,6405-FTG,XXL,17,0,5,11.73,0,0,0,6405-FTG_ATHLETIC_HEATHER_2XL
,WSQBVB00,6405-FTG,S,56,0,5,10,0,0,0,6405-FTG_BLACK_S
,WSQBVB00,6405-FTG,M,17,0,5,10,0,0,0,6405-FTG_BLACK_M
,WSQBVB00,6405-FTG,L,20,0,5,10,0,0,0,6405-FTG_BLACK_L
,WSQBVB00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_BLACK_XL
,WSQBVB00,6405-FTG,XXL,0,0,5,11.6,0,0,0,6405-FTG_BLACK_2XL
,WSQBVN00,6405-FTG,S,27,0,5,10,0,0,0,6405-FTG_NAVY_S
,WSQBVN00,6405-FTG,M,29,0,5,10,0,0,0,6405-FTG_NAVY_M
,WSQBVN00,6405-FTG,L,13,0,5,10,0,0,0,6405-FTG_NAVY_L
,WSQBVN00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_NAVY_XL
,WSQBVN00,6405-FTG,XXL,8,0,5,11.6,0,0,0,6405-FTG_NAVY_2XL
,WSQBVR00,6405-FTG,S,14,6,0,10,0,0,0,6405-FTG_RED_S
,WSQBVR00,6405-FTG,M,22,6,0,10,0,0,0,6405-FTG_RED_M
,WSQBVR00,6405-FTG,L,20,6,0,10,0,0,0,6405-FTG_RED_L
,WSQBVR00,6405-FTG,XL,6,6,0,10,0,0,0,6405-FTG_RED_XL
,WSQBVR00,6405-FTG,XXL,6,6,0,11.6,0,0,0,6405-FTG_RED_2XL
,WSQBVA00,6405-FTG,S,27,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_S
,WSQBVA00,6405-FTG,M,22,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_M
,WSQBVA00,6405-FTG,L,10,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_L
,WSQBVA00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_XL
,WSQBVA00,6405-FTG,XXL,0,0,5,11.6,0,0,0,6405-FTG_TRUE_ROYAL_2XL
,WSQBVP00,6405-FTG,S,0,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_S
,WSQBVP00,6405-FTG,M,0,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_M
,WSQBVP00,6405-FTG,L,7,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_L
,WSQBVP00,6405-FTG,XL,10,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_XL
,WSQBVP00,6405-FTG,XXL,12,0,5,11.6,0,0,0,6405-FTG_TEAM_PURPLE_2XL
,WSQBVF00,6405-FTG,S,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_S
,WSQBVF00,6405-FTG,M,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_M
,WSQBVF00,6405-FTG,L,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_L
,WSQBVF00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_XL
,WSQBVF00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_MILITARY_GREEN_2XL
,WSQBVK00,6405-FTG,S,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_S
,WSQBVK00,6405-FTG,M,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_M
,WSQBVK00,6405-FTG,L,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_L
,WSQBVK00,6405-FTG,XL,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_XL
,WSQBVK00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_KELLY_GREEN_2XL
,WSQLAW00,MSQLAWG3-FTG,XS,98,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XS
,WSQLAW00,MSQLAWG3-FTG,S,273,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_S
,WSQLAW00,MSQLAWG3-FTG,M,1181,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_M
,WSQLAW00,MSQLAWG3-FTG,L,1424,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_L
,WSQLAW00,MSQLAWG3-FTG,XL,1050,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XL
,WSQLAW00,LS14001-FTG,XXL,532,0,0,16.5,20.65,20.65,0,MSQLAWG3-FTG_White_2XL
,WSQLAC00,MSQLACG3-FTG,XS,150,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_XS
,WSQLAC00,MSQLACG3-FTG,S,485,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_S
,WSQLAC00,MSQLACG3-FTG,M,1942,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_M
,WSQLAC00,MSQLACG3-FTG,L,2245,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_L
,WSQLAC00,MSQLACG3-FTG,XL,1740,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_XL
,WSQLAC00,LS14001-FTG,XXL,1120,10,0,16.5,20.65,20.65,0,MSQLACG3-FTG_Heather_Grey_2XL
,WSQLAB00,MSQLABG3-FTG,XS,250,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_XS
,WSQLAB00,MSQLABG3-FTG,S,907,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_S
,WSQLAB00,MSQLABG3-FTG,M,3114,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_M
,WSQLAB00,MSQLABG3-FTG,L,3729,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_L
,WSQLAB00,MSQLABG3-FTG,XL,2722,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_XL
,WSQLAB00,MSQLABG3-FTG,XXL,1523,10,0,16.5,20.65,20.65,0,MSQLABG3-FTG_Black_2XL
,WSQLAN00,MSQLANG3-FTG,XS,25,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_XS
,WSQLAN00,MSQLANG3-FTG,S,40,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_S
,WSQLAN00,MSQLANG3-FTG,M,154,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_M
,WSQLAN00,MSQLANG3-FTG,L,101,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_L
,WSQLAN00,MSQLANG3-FTG,XL,30,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_XL
,WSQLAN00,MSQLANG3-FTG,XXL,24,10,0,16.5,20.65,20.65,0,MSQLANG3-FTG_Navy_2XL
,WSQLAR00,MSQLARG3-FTG,XS,24,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_XS
,WSQLAR00,LS14001-FTG,S,159,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_S
,WSQLAR00,LS14001-FTG,M,305,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_M
,WSQLAR00,MSQLARG3-FTG,L,397,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_L
,WSQLAR00,MSQLARG3-FTG,XL,282,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_XL
,WSQLAR00,MSQLARG3-FTG,XXL,165,0,5,16.5,20.65,20.65,0,MSQLARG3-FTG_Red_2XL
,WSQLAA00,MSQLALG3-FTG,XS,48,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_XS
,WSQLAA00,MSQLALG3-FTG,S,95,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_S
,WSQLAA00,MSQLALG3-FTG,M,325,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_M
,WSQLAA00,MSQLALG3-FTG,L,457,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_L
,WSQLAA00,MSQLALG3-FTG,XL,313,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_XL
,WSQLAA00,MSQLALG3-FTG,XXL,239,0,5,16.5,20.65,20.65,0,MSQLALG3-FTG_LIONSROYAL_2XL
,WSQLAF00,MSQLAKG3-FTG,XS,47,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_XS
,WSQLAF00,MSQLAKG3-FTG,S,43,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_S
,WSQLAF00,MSQLAKG3-FTG,M,249,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_M
,WSQLAF00,MSQLAKG3-FTG,L,278,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_L
,WSQLAF00,MSQLAKG3-FTG,XL,202,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_XL
,WSQLAF00,MSQLAKG3-FTG,XXL,106,0,5,16.5,20.65,20.65,0,MSQLAKG3-FTG_KELLYGREEN_2XL
,WSQLAP00,LS14001-FTG,XS,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_XS
,WSQLAP00,LS14001-FTG,S,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_S
,WSQLAP00,LS14001-FTG,M,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_M
,WSQLAP00,LS14001-FTG,L,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_L
,WSQLAP00,LS14001-FTG,XL,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_XL
,WSQLAP00,LS14001-FTG,XXL,0,0,5,20.65,20.65,20.65,0,LS14001-FTG_Purple_2XL
,WSQLCW00,MSQLCWG3-FTG,XS,90,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XS
,WSQLCW00,LS14004-FTG,S,173,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_S
,WSQLCW00,MSQLCWG3-FTG,M,250,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_M
,WSQLCW00,MSQLCWG3-FTG,L,714,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_L
,WSQLCW00,MSQLCWG3-FTG,XL,596,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XL
,WSQLCW00,MSQLCWG3-FTG,XXL,359,10,0,14.26,17.5,17.5,0,MSQLCWG3-FTG_WHITE_2XL
,WSQLCC00,MSQLCCG3-FTG,XS,397,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XS
,WSQLCC00,MSQLCCG3-FTG,S,475,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_S
,WSQLCC00,MSQLCCG3-FTG,M,1212,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_M
,WSQLCC00,MSQLCCG3-FTG,L,1508,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_L
,WSQLCC00,MSQLCCG3-FTG,XL,1117,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XL
,WSQLCC00,MSQLCCG3-FTG,XXL,995,10,0,14.26,17.5,17.5,0,MSQLCCG3-FTG_HEATHER_GREY_2XL
,WSQLCB00,MSQLCBG3-FTG,XS,150,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XS
,WSQLCB00,MSQLCBG3-FTG,S,491,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_S
,WSQLCB00,MSQLCBG3-FTG,M,1204,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_M
,WSQLCB00,MSQLCBG3-FTG,L,1463,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_L
,WSQLCB00,MSQLCBG3-FTG,XL,1291,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XL
,WSQLCB00,MSQLCBG3-FTG,XXL,691,10,0,14.26,17.5,17.5,0,MSQLCBG3-FTG_BLACK_2XL
,WSQLCN00,MSQLCNG3-FTG,XS,25,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XS
,WSQLCN00,LS14004-FTG,S,118,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_S
,WSQLCN00,LS14004-FTG,M,183,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_M
,WSQLCN00,MSQLCNG3-FTG,L,182,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_L
,WSQLCN00,MSQLCNG3-FTG,XL,85,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XL
,WSQLCN00,MSQLCNG3-FTG,XXL,23,10,0,14.26,17.5,17.5,0,MSQLCNG3-FTG_NAVY_2XL
,WSQLCA00,MSQLCLG3-FTG,XS,49,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_XS
,WSQLCA00,MSQLCLG3-FTG,S,103,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_S
,WSQLCA00,MSQLCLG3-FTG,M,285,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_M
,WSQLCA00,MSQLCLG3-FTG,L,422,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_L
,WSQLCA00,MSQLCLG3-FTG,XL,341,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_XL
,WSQLCA00,MSQLCLG3-FTG,XXL,187,0,5,14.26,17.5,17.5,0,MSQLCLG3-FTG_LIONSROYAL_2XL
,MVQSKL00,SKG3,S,23,0,5,9.26,0,0,0,SKG3_Blue Mist_S
