id,vendor_part_number,style_code,product_size_description,qty,override_qty,reset_qty,cost,meg_cost,mes_cost,2ht_cost,turbine_sku
489,MVQSL500,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Light_Blue_S
490,MVQSL500,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Light_Blue_XL
491,MVQSLZ00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Mint_2XL
492,MVQSLZ00,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Mint_3XL
493,MVQSLZ00,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Mint_L
494,MVQSLZ00,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Mint_M
495,MVQSLZ00,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Mint_S
496,MVQSLZ00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Mint_XL
497,MVQSLS00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Silver_2XL
498,MVQSLS00,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Silver_3XL
499,MVQSLS00,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Silver_L
500,MVQSLS00,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Silver_M
501,MVQSLS00,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Silver_S
502,MVQSLS00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Silver_XL
503,MVQSLY00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Yellow_2XL
504,MVQSLY00,SLG3,XXXL,0,0,5,10.94,0,0,0,SLG3_Yellow_3XL
505,MVQSLY00,SLG3,L,0,0,5,10.94,0,0,0,SLG3_Yellow_L
506,MVQSLY00,SLG3,M,0,0,5,10.94,0,0,0,SLG3_Yellow_M
507,MVQSLY00,SLG3,S,0,0,5,10.94,0,0,0,SLG3_Yellow_S
508,MVQSLY00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Yellow_XL
509,MVQSM900,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Coral_2XL
510,MVQSM900,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Coral_3XL
511,MVQSM900,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Coral_L
512,MVQSM900,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Coral_M
513,MVQSM900,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Coral_S
514,MVQSM900,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Coral_XL
515,MVQSM500,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_2XL
516,MVQSM500,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_3XL
517,MVQSM500,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Light_Blue_L
518,MVQSM500,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Light_Blue_M
519,MVQSM500,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Light_Blue_S
520,MVQSM500,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Light_Blue_XL
521,MVQSMZ00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Mint_2XL
522,MVQSMZ00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Mint_3XL
523,MVQSMZ00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Mint_L
524,MVQSMZ00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Mint_M
525,MVQSMZ00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Mint_S
526,MVQSMZ00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Mint_XL
527,MVQSMS00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Silver_2XL
528,MVQSMS00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Silver_3XL
529,MVQSMS00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Silver_L
530,MVQSMS00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Silver_M
531,MVQSMS00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Silver_S
532,MVQSMS00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Silver_XL
533,MVQSMY00,SMG3,XXL,0,0,5,18.5,0,0,0,SMG3_Yellow_2XL
534,MVQSMY00,SMG3,XXXL,0,0,5,18.5,0,0,0,SMG3_Yellow_3XL
535,MVQSMY00,SMG3,L,0,0,5,18.5,0,0,0,SMG3_Yellow_L
536,MVQSMY00,SMG3,M,0,0,5,18.5,0,0,0,SMG3_Yellow_M
537,MVQSMY00,SMG3,S,0,0,5,18.5,0,0,0,SMG3_Yellow_S
538,MVQSMY00,SMG3,XL,0,0,5,18.5,0,0,0,SMG3_Yellow_XL
539,MVQSN900,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Coral_2XL
540,MVQSN900,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Coral_3XL
541,MVQSN900,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Coral_L
542,MVQSN900,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Coral_M
543,MVQSN900,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Coral_S
544,MVQSN900,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Coral_XL
545,MVQSN500,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_2XL
546,MVQSN500,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_3XL
547,MVQSN500,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Light_Blue_L
548,MVQSN500,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Light_Blue_M
549,MVQSN500,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Light_Blue_S
550,MVQSN500,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Light_Blue_XL
551,MVQSNZ00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Mint_2XL
552,MVQSNZ00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Mint_3XL
553,MVQSNZ00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Mint_L
554,MVQSNZ00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Mint_M
555,MVQSNZ00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Mint_S
556,MVQSNZ00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Mint_XL
557,MVQSNS00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Silver_2XL
558,MVQSNS00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Silver_3XL
559,MVQSNS00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Silver_L
560,MVQSNS00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Silver_M
561,MVQSNS00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Silver_S
562,MVQSNS00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Silver_XL
563,MVQSNY00,SNG3,XXL,0,0,5,16.26,0,0,0,SNG3_Yellow_2XL
564,MVQSNY00,SNG3,XXXL,0,0,5,16.26,0,0,0,SNG3_Yellow_3XL
565,MVQSNY00,SNG3,L,0,0,5,16.26,0,0,0,SNG3_Yellow_L
566,MVQSNY00,SNG3,M,0,0,5,16.26,0,0,0,SNG3_Yellow_M
567,MVQSNY00,SNG3,S,0,0,5,16.26,0,0,0,SNG3_Yellow_S
568,MVQSNY00,SNG3,XL,0,0,5,16.26,0,0,0,SNG3_Yellow_XL
569,MSQVJB00,VJG3-FTG,XXL,64,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_2XL
570,MSQVJB00,VJG3-FTG,L,72,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_L
571,MSQVJB00,VJG3-FTG,M,88,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_M
572,MSQVJB00,VJG3-FTG,S,67,0,5,34,0,0,37,MSQVJBG3-FTG_BLACK_S
573,MSQVJB00,VJG3-FTG,XL,73,0,2,34,0,0,37,MSQVJBG3-FTG_BLACK_XL
574,MSQVJC00,VJG3-FTG,XXL,32,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_2XL
575,MSQVJC00,VJG3-FTG,L,61,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_L
576,MSQVJC00,VJG3-FTG,M,33,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_M
577,MSQVJC00,VJG3-FTG,S,24,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_S
578,MSQVJC00,VJG3-FTG,XL,70,0,2,34,0,0,37,MSQVJCG3-FTG_GREY_XL
579,MSQVJN00,VJG3-FTG,XXL,51,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_2XL
580,MSQVJN00,VJG3-FTG,L,72,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_L
581,MSQVJN00,VJG3-FTG,M,41,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_M
582,MSQVJN00,VJG3-FTG,S,35,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_S
583,MSQVJN00,VJG3-FTG,XL,77,0,2,34,0,0,37,MSQVJNG3-FTG_NAVY_XL
584,MSQVJR00,VJG3-FTG,XXL,33,0,2,34,0,0,37,MSQVJRG3-FTG_RED_2XL
585,MSQVJR00,VJG3-FTG,L,50,0,2,34,0,0,37,MSQVJRG3-FTG_RED_L
586,MSQVJR00,VJG3-FTG,M,17,0,2,34,0,0,37,MSQVJRG3-FTG_RED_M
587,MSQVJR00,VJG3-FTG,S,17,0,2,34,0,0,37,MSQVJRG3-FTG_RED_S
588,MSQVJR00,VJG3-FTG,XL,54,0,2,34,0,0,37,MSQVJRG3-FTG_RED_XL
589,WSQBCW00,6400-FTG,S,78,6,0,9,0,0,0,6400-FTG_WHITE_S
590,WSQBCW00,6400-FTG,M,221,6,0,9,0,0,0,6400-FTG_WHITE_M
591,WSQBCW00,6400-FTG,L,83,6,0,9,0,0,0,6400-FTG_WHITE_L
592,WSQBCW00,6400-FTG,XL,110,6,0,9,0,0,0,6400-FTG_WHITE_XL
593,WSQBCW00,6400-FTG,XXL,55,6,0,10.59,0,0,0,6400-FTG_WHITE_2XL
594,WSQBRC00,6400-FTG,S,21,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_S
595,WSQBRC00,6400-FTG,M,28,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_M
596,WSQBRC00,6400-FTG,L,26,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_L
597,WSQBRC00,6400-FTG,XL,25,0,5,9.1,0,0,0,6400-FTG_ATHLETIC_HEATHER_XL
598,WSQBRC00,6400-FTG,XXL,22,0,5,10.59,0,0,0,6400-FTG_ATHLETIC_HEATHER_2XL
599,WSQBCB00,6400-FTG,S,18,0,5,9,0,0,0,6400-FTG_BLACK_S
600,WSQBCB00,6400-FTG,M,13,0,5,9,0,0,0,6400-FTG_BLACK_M
601,WSQBCB00,6400-FTG,L,26,0,5,9,0,0,0,6400-FTG_BLACK_L
602,WSQBCB00,6400-FTG,XL,28,0,5,9,0,0,0,6400-FTG_BLACK_XL
603,WSQBCB00,6400-FTG,XXL,8,0,5,10.59,0,0,0,6400-FTG_BLACK_2XL
604,WSQBCN00,6400-FTG,S,22,0,5,9,0,0,0,6400-FTG_NAVY_S
605,WSQBCN00,6400-FTG,M,6,0,5,9,0,0,0,6400-FTG_NAVY_M
606,WSQBCN00,6400-FTG,L,10,0,5,9,0,0,0,6400-FTG_NAVY_L
607,WSQBCN00,6400-FTG,XL,17,0,5,9,0,0,0,6400-FTG_NAVY_XL
608,WSQBCN00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_NAVY_2XL
609,WSQBCR00,6400-FTG,S,6,6,0,9,0,0,0,6400-FTG_RED_S
610,WSQBCR00,6400-FTG,M,6,6,0,9,0,0,0,6400-FTG_RED_M
611,WSQBCR00,6400-FTG,L,6,6,0,9,0,0,0,6400-FTG_RED_L
612,WSQBCR00,6400-FTG,XL,6,6,0,9,0,0,0,6400-FTG_RED_XL
613,WSQBCR00,6400-FTG,XXL,20,6,0,10.59,0,0,0,6400-FTG_RED_2XL
614,WSQBCA00,6400-FTG,S,22,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_S
615,WSQBCA00,6400-FTG,M,7,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_M
616,WSQBCA00,6400-FTG,L,15,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_L
617,WSQBCA00,6400-FTG,XL,7,0,5,9,0,0,0,6400-FTG_TRUE_ROYAL_XL
618,WSQBCA00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_TRUE_ROYAL_2XL
619,WSQBCP00,6400-FTG,S,11,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_S
620,WSQBCP00,6400-FTG,M,11,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_M
621,WSQBCP00,6400-FTG,L,6,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_L
622,WSQBCP00,6400-FTG,XL,9,0,5,9,0,0,0,6400-FTG_TEAM_PURPLE_XL
623,WSQBCP00,6400-FTG,XXL,12,0,5,10.59,0,0,0,6400-FTG_TEAM_PURPLE_2XL
624,WSQBCF00,6400-FTG,S,11,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_S
625,WSQBCF00,6400-FTG,M,0,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_M
626,WSQBCF00,6400-FTG,L,0,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_L
627,WSQBCF00,6400-FTG,XL,0,0,5,9,0,0,0,6400-FTG_MILITARY_GREEN_XL
628,WSQBCF00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_MILITARY_GREEN_2XL
629,WSQBCK00,6400-FTG,S,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_S
630,WSQBCK00,6400-FTG,M,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_M
631,WSQBCK00,6400-FTG,L,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_L
632,WSQBCK00,6400-FTG,XL,0,0,5,9,0,0,0,6400-FTG_KELLY_GREEN_XL
633,WSQBCK00,6400-FTG,XXL,0,0,5,10.59,0,0,0,6400-FTG_KELLY_GREEN_2XL
634,WSQBVW00,6405-FTG,S,12,0,5,10,0,0,0,6405-FTG_WHITE_S
635,WSQBVW00,6405-FTG,M,13,0,5,10,0,0,0,6405-FTG_WHITE_M
636,WSQBVW00,6405-FTG,L,14,0,5,10,0,0,0,6405-FTG_WHITE_L
637,WSQBVW00,6405-FTG,XL,14,0,5,10,0,0,0,6405-FTG_WHITE_XL
638,WSQBVW00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_WHITE_2XL
639,WSQBXC00,6405-FTG,S,0,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_S
640,WSQBXC00,6405-FTG,M,29,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_M
641,WSQBXC00,6405-FTG,L,0,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_L
642,WSQBXC00,6405-FTG,XL,21,0,5,10.14,0,0,0,6405-FTG_ATHLETIC_HEATHER_XL
643,WSQBXC00,6405-FTG,XXL,17,0,5,11.73,0,0,0,6405-FTG_ATHLETIC_HEATHER_2XL
644,WSQBVB00,6405-FTG,S,56,0,5,10,0,0,0,6405-FTG_BLACK_S
645,WSQBVB00,6405-FTG,M,18,0,5,10,0,0,0,6405-FTG_BLACK_M
646,WSQBVB00,6405-FTG,L,19,0,5,10,0,0,0,6405-FTG_BLACK_L
647,WSQBVB00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_BLACK_XL
648,WSQBVB00,6405-FTG,XXL,0,0,5,11.6,0,0,0,6405-FTG_BLACK_2XL
649,WSQBVN00,6405-FTG,S,27,0,5,10,0,0,0,6405-FTG_NAVY_S
650,WSQBVN00,6405-FTG,M,29,0,5,10,0,0,0,6405-FTG_NAVY_M
651,WSQBVN00,6405-FTG,L,13,0,5,10,0,0,0,6405-FTG_NAVY_L
652,WSQBVN00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_NAVY_XL
653,WSQBVN00,6405-FTG,XXL,8,0,5,11.6,0,0,0,6405-FTG_NAVY_2XL
654,WSQBVR00,6405-FTG,S,15,6,0,10,0,0,0,6405-FTG_RED_S
655,WSQBVR00,6405-FTG,M,25,6,0,10,0,0,0,6405-FTG_RED_M
656,WSQBVR00,6405-FTG,L,20,6,0,10,0,0,0,6405-FTG_RED_L
657,WSQBVR00,6405-FTG,XL,7,6,0,10,0,0,0,6405-FTG_RED_XL
658,WSQBVR00,6405-FTG,XXL,6,6,0,11.6,0,0,0,6405-FTG_RED_2XL
659,WSQBVA00,6405-FTG,S,27,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_S
660,WSQBVA00,6405-FTG,M,22,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_M
661,WSQBVA00,6405-FTG,L,11,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_L
662,WSQBVA00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_TRUE_ROYAL_XL
663,WSQBVA00,6405-FTG,XXL,8,0,5,11.6,0,0,0,6405-FTG_TRUE_ROYAL_2XL
664,WSQBVP00,6405-FTG,S,10,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_S
665,WSQBVP00,6405-FTG,M,0,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_M
666,WSQBVP00,6405-FTG,L,7,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_L
667,WSQBVP00,6405-FTG,XL,10,0,5,10,0,0,0,6405-FTG_TEAM_PURPLE_XL
668,WSQBVP00,6405-FTG,XXL,12,0,5,11.6,0,0,0,6405-FTG_TEAM_PURPLE_2XL
669,WSQBVF00,6405-FTG,S,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_S
670,WSQBVF00,6405-FTG,M,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_M
671,WSQBVF00,6405-FTG,L,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_L
672,WSQBVF00,6405-FTG,XL,0,0,5,10,0,0,0,6405-FTG_MILITARY_GREEN_XL
673,WSQBVF00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_MILITARY_GREEN_2XL
674,WSQBVK00,6405-FTG,S,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_S
675,WSQBVK00,6405-FTG,M,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_M
676,WSQBVK00,6405-FTG,L,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_L
677,WSQBVK00,6405-FTG,XL,15,0,5,10,0,0,0,6405-FTG_KELLY_GREEN_XL
678,WSQBVK00,6405-FTG,XXL,15,0,5,11.6,0,0,0,6405-FTG_KELLY_GREEN_2XL
679,WSQLAW00,MSQLAWG3-FTG,XS,96,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XS
680,WSQLAW00,MSQLAWG3-FTG,S,285,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_S
681,WSQLAW00,MSQLAWG3-FTG,M,1230,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_M
682,WSQLAW00,MSQLAWG3-FTG,L,1548,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_L
683,WSQLAW00,MSQLAWG3-FTG,XL,1138,0,0,16.5,19.35,19.35,0,MSQLAWG3-FTG_White_XL
684,WSQLAW00,LS14001-FTG,XXL,616,0,0,16.5,20.65,20.65,0,MSQLAWG3-FTG_White_2XL
685,WSQLAC00,MSQLACG3-FTG,XS,144,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_XS
686,WSQLAC00,MSQLACG3-FTG,S,480,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_S
687,WSQLAC00,MSQLACG3-FTG,M,1983,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_M
688,WSQLAC00,MSQLACG3-FTG,L,2376,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_L
689,WSQLAC00,MSQLACG3-FTG,XL,1846,10,0,16.5,19.35,19.35,0,MSQLACG3-FTG_Heather_Grey_XL
690,WSQLAC00,LS14001-FTG,XXL,1168,10,0,16.5,20.65,20.65,0,MSQLACG3-FTG_Heather_Grey_2XL
691,WSQLAB00,MSQLABG3-FTG,XS,240,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_XS
692,WSQLAB00,MSQLABG3-FTG,S,979,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_S
693,WSQLAB00,MSQLABG3-FTG,M,3220,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_M
694,WSQLAB00,MSQLABG3-FTG,L,3978,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_L
695,WSQLAB00,MSQLABG3-FTG,XL,2992,10,0,16.5,19.35,19.35,0,MSQLABG3-FTG_Black_XL
696,WSQLAB00,MSQLABG3-FTG,XXL,1692,10,0,16.5,20.65,20.65,0,MSQLABG3-FTG_Black_2XL
697,WSQLAN00,MSQLANG3-FTG,XS,24,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_XS
698,WSQLAN00,MSQLANG3-FTG,S,47,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_S
699,WSQLAN00,MSQLANG3-FTG,M,174,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_M
700,WSQLAN00,MSQLANG3-FTG,L,145,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_L
701,WSQLAN00,MSQLANG3-FTG,XL,107,10,0,16.5,19.35,19.35,0,MSQLANG3-FTG_Navy_XL
702,WSQLAN00,MSQLANG3-FTG,XXL,50,10,0,16.5,20.65,20.65,0,MSQLANG3-FTG_Navy_2XL
703,WSQLAR00,MSQLARG3-FTG,XS,24,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_XS
704,WSQLAR00,LS14001-FTG,S,164,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_S
705,WSQLAR00,LS14001-FTG,M,329,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_M
706,WSQLAR00,MSQLARG3-FTG,L,433,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_L
707,WSQLAR00,MSQLARG3-FTG,XL,318,0,5,16.5,19.35,19.35,0,MSQLARG3-FTG_Red_XL
708,WSQLAR00,MSQLARG3-FTG,XXL,182,0,5,16.5,20.65,20.65,0,MSQLARG3-FTG_Red_2XL
709,WSQLAA00,MSQLALG3-FTG,XS,48,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_XS
710,WSQLAA00,MSQLALG3-FTG,S,103,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_S
711,WSQLAA00,MSQLALG3-FTG,M,337,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_M
712,WSQLAA00,MSQLALG3-FTG,L,477,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_L
713,WSQLAA00,MSQLALG3-FTG,XL,336,0,5,16.5,19.35,19.35,0,MSQLALG3-FTG_LIONSROYAL_XL
714,WSQLAA00,MSQLALG3-FTG,XXL,240,0,5,16.5,20.65,20.65,0,MSQLALG3-FTG_LIONSROYAL_2XL
715,WSQLAF00,MSQLAKG3-FTG,XS,48,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_XS
716,WSQLAF00,MSQLAKG3-FTG,S,50,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_S
717,WSQLAF00,MSQLAKG3-FTG,M,257,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_M
718,WSQLAF00,MSQLAKG3-FTG,L,296,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_L
719,WSQLAF00,MSQLAKG3-FTG,XL,237,0,5,16.5,19.35,19.35,0,MSQLAKG3-FTG_KELLYGREEN_XL
720,WSQLAF00,MSQLAKG3-FTG,XXL,113,0,5,16.5,20.65,20.65,0,MSQLAKG3-FTG_KELLYGREEN_2XL
721,WSQLAP00,LS14001-FTG,XS,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_XS
722,WSQLAP00,LS14001-FTG,S,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_S
723,WSQLAP00,LS14001-FTG,M,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_M
724,WSQLAP00,LS14001-FTG,L,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_L
725,WSQLAP00,LS14001-FTG,XL,0,0,5,19.35,19.35,19.35,0,LS14001-FTG_Purple_XL
726,WSQLAP00,LS14001-FTG,XXL,0,0,5,20.65,20.65,20.65,0,LS14001-FTG_Purple_2XL
727,WSQLCW00,MSQLCWG3-FTG,XS,96,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XS
728,WSQLCW00,LS14004-FTG,S,186,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_S
729,WSQLCW00,MSQLCWG3-FTG,M,278,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_M
730,WSQLCW00,MSQLCWG3-FTG,L,771,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_L
731,WSQLCW00,MSQLCWG3-FTG,XL,642,10,0,14.26,16.82,16.82,0,MSQLCWG3-FTG_WHITE_XL
732,WSQLCW00,MSQLCWG3-FTG,XXL,382,10,0,14.26,17.5,17.5,0,MSQLCWG3-FTG_WHITE_2XL
733,WSQLCC00,MSQLCCG3-FTG,XS,384,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XS
734,WSQLCC00,MSQLCCG3-FTG,S,478,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_S
735,WSQLCC00,MSQLCCG3-FTG,M,1252,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_M
736,WSQLCC00,MSQLCCG3-FTG,L,1571,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_L
737,WSQLCC00,MSQLCCG3-FTG,XL,1196,10,0,14.26,16.82,16.82,0,MSQLCCG3-FTG_HEATHER_GREY_XL
738,WSQLCC00,MSQLCCG3-FTG,XXL,1006,10,0,14.26,17.5,17.5,0,MSQLCCG3-FTG_HEATHER_GREY_2XL
739,WSQLCB00,MSQLCBG3-FTG,XS,10,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XS
740,WSQLCB00,MSQLCBG3-FTG,S,475,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_S
741,WSQLCB00,MSQLCBG3-FTG,M,1242,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_M
742,WSQLCB00,MSQLCBG3-FTG,L,1545,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_L
743,WSQLCB00,MSQLCBG3-FTG,XL,1345,10,0,14.26,16.82,16.82,0,MSQLCBG3-FTG_BLACK_XL
744,WSQLCB00,MSQLCBG3-FTG,XXL,706,10,0,14.26,17.5,17.5,0,MSQLCBG3-FTG_BLACK_2XL
745,WSQLCN00,MSQLCNG3-FTG,XS,24,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XS
